<var1> 20.00667852389437 60.61216368988336 129.15382976361977 160.94770380950294 167.13973577865534 168.0444204765364 168.20277670996927 168.22288662735917 </var1>
<var2> 19.991732700731877 60.58317273344466 129.1408440571498 160.93778130566355 167.1299925347945 168.0676080758877 168.18978134982405 168.19844761482938 </var2>
<var3> 19.98466829242517 60.60898763705779 129.15445130775765 160.9470905892251 167.1345840698311 168.0706483616953 168.20459315989754 168.22521227376407 </var3>
